"","Status","Paper.code","Paper.number","Screening.set","Extraction.set","Paper","Publication.year","Title","DOI","Species.latin","Family","Class","Phylum","Sex.exposed","Fertilisation.mode","Agricultural.importance","Lab.or.field","Animal.origin","Stressor.variation","Habitat","Country.of.origin","Continent.of.origin","Ocean.sea.of.origin","Exposure.duration","Life.stage.of.animal","Lowest.temp.below.10.C.","Constant.or.fluctuating.","Acclimated.","Effect.size.code","Experiment.code","Trait.category","Trait","Sex","Rearing.temperature","es","v","diff","reftemp","treattemp"
"2415","Good","TEMP286",318,5,"C","Bybee, L. F.et al.",2004,"Effects of temperature on fecundity and longevity of Phoracantha recurva and P-semipunctata (Coleoptera : Cerambycidae)","10.1603/0046-225X-33.2.138","Phoracantha semipunctata","Cerambycidae","Insecta","Arthropoda","Both sexes","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Adult","No","Constant","No","TEMP286_3","TEMP286_B","Reproduction","Total fecundity","Female",NA,-1.45485978059074,0.229923113208648,-5,25,20
"2416","Good","TEMP286",318,5,"C","Bybee, L. F.et al.",2004,"Effects of temperature on fecundity and longevity of Phoracantha recurva and P-semipunctata (Coleoptera : Cerambycidae)","10.1603/0046-225X-33.2.138","Phoracantha semipunctata","Cerambycidae","Insecta","Arthropoda","Both sexes","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Adult","No","Constant","No","TEMP286_4","TEMP286_B","Longevity","longevity (days)","Both sexes",NA,1.27003657516642,0.21847711141501,-5,25,20
"2417","Good","TEMP293",325,5,"C","Cakmak, I.et al.",2011,"Life history of Sancassania polyphyllae (Acari: Acaridae) feeding on dissected tissues of its phoretic host, Polyphylla fullo (Coleoptera: Scarabaeidae): temperature effects","10.1007/s10493-010-9386-4","Sancassania polyphyllae","Acaridae","Arachnida","Arthropoda","Both sexes","Internal","No","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP293_1","TEMP293_A","Longevity","Longevity (days)","Female",NA,0,0,0,25,25
"2418","Good","TEMP293",325,5,"C","Cakmak, I.et al.",2011,"Life history of Sancassania polyphyllae (Acari: Acaridae) feeding on dissected tissues of its phoretic host, Polyphylla fullo (Coleoptera: Scarabaeidae): temperature effects","10.1007/s10493-010-9386-4","Sancassania polyphyllae","Acaridae","Arachnida","Arthropoda","Both sexes","Internal","No","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP293_2","TEMP293_A","Reproduction","Daily fecundity","Female",NA,0,0,0,25,25
"2419","Good","TEMP298",327,5,"19","Calvo, F. J.et al.",2013,"Host instar suitability and life-history parameters under different temperature regimes of Necremnus artynes on Tuta absoluta","10.1080/09583157.2013.795930","Necremnus artynes","Eulophidae","Insecta","Arthropoda","Both sexes","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Adult","No","Constant","No","TEMP298_1","TEMP298A","Longevity","Longevity (days)","Female",NA,-0.665076886299496,0.00422794166466209,5,25,30
"2420","Good","TEMP298",327,5,"19","Calvo, F. J.et al.",2013,"Host instar suitability and life-history parameters under different temperature regimes of Necremnus artynes on Tuta absoluta","10.1080/09583157.2013.795930","Necremnus artynes","Eulophidae","Insecta","Arthropoda","Both sexes","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Adult","No","Constant","No","TEMP298_2","TEMP298B","Reproduction","Eggs per female","Female",NA,0.00570892090618936,0.00400001679531131,5,25,30
"2421","Good","TEMP309",28,NA,"1A","Cao et al, 2018",2018,"Effects of Temperature on the Development and Reproduction of Thrips hawaiiensis (Thysanoptera: Thripidae","10.1093/jee/tox359","Thrips hawaiiensis","Thripidae","Insecta","Arthropoda","Female","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP309_1","TEMP309A","Longevity","Longevity","Female",24,0,0,0,24,24
"2422","Good","TEMP309",28,NA,"1A","Cao et al, 2018",2018,"Effects of Temperature on the Development and Reproduction of Thrips hawaiiensis (Thysanoptera: Thripidae","10.1093/jee/tox359","Thrips hawaiiensis","Thripidae","Insecta","Arthropoda","Both sexes","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP309_3","TEMP309A","Reproduction","First instar larvae per female","Both sexes",24,0,0,0,24,24
"2423","Good","TEMP323",343,5,NA,"Carvalho, L. M.et al.",2005,"Influence of temperature on the reproduction and longevity of the predator Otius thyestes Herring (Hemiptera, Anthocoridae)","10.1590/S0085-56262005000300010","Orius thyestes","Anthocoridae","Insecta","Arthropoda","Both sexes","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"more than 5 days","Adults only","No","constant","no","TEMP323_1","TEMP323_A","Reproduction","Fecundity","Female",NA,0,0,0,25,25
"2424","Good","TEMP323",343,5,NA,"Carvalho, L. M.et al.",2005,"Influence of temperature on the reproduction and longevity of the predator Otius thyestes Herring (Hemiptera, Anthocoridae)","10.1590/S0085-56262005000300010","Orius thyestes","Anthocoridae","Insecta","Arthropoda","Both sexes","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"more than 5 days","Adults only","No","constant","no","TEMP323_2","TEMP323_A","Longevity","Longevtiy","Female",NA,0,0,0,25,25
"2425","Good","TEMP323",343,5,NA,"Carvalho, L. M.et al.",2005,"Influence of temperature on the reproduction and longevity of the predator Otius thyestes Herring (Hemiptera, Anthocoridae)","10.1590/S0085-56262005000300010","Orius thyestes","Anthocoridae","Insecta","Arthropoda","Both sexes","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"more than 5 days","Adults only","No","constant","no","TEMP323_3","TEMP323_B","Longevity","Longevity","Male",NA,0,0,0,25,25
"2430","Good","TEMP364",380,6,"19","Chen, H.et al.",2018,"Effect of short-term high-temperature exposure on the life history parameters of Ophraella communa","10.1038/s41598-018-32262-z","Ophraella communa","Chrysomelidae","Insecta","Arthropoda","Both sexes","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Eggs","No","Constant","No","TEMP364_1","TEMP364A","Reproduction","Eggs per female","Female",26,1.82953941734071,0.141840180995042,14,28,42
"2431","Good","TEMP364",380,6,"19","Chen, H.et al.",2018,"Effect of short-term high-temperature exposure on the life history parameters of Ophraella communa","10.1038/s41598-018-32262-z","Ophraella communa","Chrysomelidae","Insecta","Arthropoda","Both sexes","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Adults","No","Constant","No","TEMP364_10","TEMP364J","Longevity","Longevity (days)","Female",26,0.219159347643009,0.100600385245741,14,28,42
"2432","Good","TEMP364",380,6,"19","Chen, H.et al.",2018,"Effect of short-term high-temperature exposure on the life history parameters of Ophraella communa","10.1038/s41598-018-32262-z","Ophraella communa","Chrysomelidae","Insecta","Arthropoda","Both sexes","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Larvae","No","Constant","No","TEMP364_2","TEMP364B","Reproduction","Eggs per female","Female",26,0.201705056760649,0.100508561624035,14,28,42
"2433","Good","TEMP364",380,6,"19","Chen, H.et al.",2018,"Effect of short-term high-temperature exposure on the life history parameters of Ophraella communa","10.1038/s41598-018-32262-z","Ophraella communa","Chrysomelidae","Insecta","Arthropoda","Both sexes","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Pupae","No","Constant","No","TEMP364_3","TEMP364C","Reproduction","Eggs per female","Female",26,2.19681491914435,0.16032494736219,14,28,42
"2434","Good","TEMP364",380,6,"19","Chen, H.et al.",2018,"Effect of short-term high-temperature exposure on the life history parameters of Ophraella communa","10.1038/s41598-018-32262-z","Ophraella communa","Chrysomelidae","Insecta","Arthropoda","Both sexes","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Adults","No","Constant","No","TEMP364_4","TEMP364D","Reproduction","Eggs per female","Female",26,0.290425215451309,0.101054335072124,14,28,42
"2435","Good","TEMP364",380,6,"19","Chen, H.et al.",2018,"Effect of short-term high-temperature exposure on the life history parameters of Ophraella communa","10.1038/s41598-018-32262-z","Ophraella communa","Chrysomelidae","Insecta","Arthropoda","Both sexes","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Adults","No","Constant","No","TEMP364_5","TEMP364E","Survival","% survival","Female",26,-1.92211093223529,0.0250128664713351,14,28,42
"2436","Good","TEMP364",380,6,"19","Chen, H.et al.",2018,"Effect of short-term high-temperature exposure on the life history parameters of Ophraella communa","10.1038/s41598-018-32262-z","Ophraella communa","Chrysomelidae","Insecta","Arthropoda","Both sexes","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Eggs","No","Constant","No","TEMP364_7","TEMP364G","Longevity","Longevity (days)","Female",26,-1.08114662973137,0.114610975437244,14,28,42
"2437","Good","TEMP364",380,6,"19","Chen, H.et al.",2018,"Effect of short-term high-temperature exposure on the life history parameters of Ophraella communa","10.1038/s41598-018-32262-z","Ophraella communa","Chrysomelidae","Insecta","Arthropoda","Both sexes","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Larvae","No","Constant","No","TEMP364_8","TEMP364H","Longevity","Longevity (days)","Female",26,2.89689025101412,0.204899664080258,14,28,42
"2438","Good","TEMP364",380,6,"19","Chen, H.et al.",2018,"Effect of short-term high-temperature exposure on the life history parameters of Ophraella communa","10.1038/s41598-018-32262-z","Ophraella communa","Chrysomelidae","Insecta","Arthropoda","Both sexes","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Pupae","No","Constant","No","TEMP364_9","TEMP364I","Longevity","Longevity (days)","Female",26,-1.35542571383767,0.122964735821654,14,28,42
"2439","Good","TEMP366",382,6,"C","Chen, J. Y.et al.",2015,"Influence of Constant Temperature on Development and Reproduction of Encarsia guadeloupae Viggiani (Hymenoptera: Aphelinidae), a Parasitoid of the Spiraling Whitefly Aleurodicus dispersus Russell (Hemiptera: Aleyrodidae","10.1007/s13744-015-0274-9","Encarsia guadeloupae","Aphelinidae","Insecta","Arthropoda","Females only","Internal","Control agent","Lab","Wild-caught","Experimental","Terrestrial","China","Asia",NA,"More than 5 days","Adult","No","Constant","No","TEMP366_1","TEMP366_A","Reproduction","total fecundity","Female",NA,0,0,0,24,24
"2440","Good","TEMP366",382,6,"C","Chen, J. Y.et al.",2015,"Influence of Constant Temperature on Development and Reproduction of Encarsia guadeloupae Viggiani (Hymenoptera: Aphelinidae), a Parasitoid of the Spiraling Whitefly Aleurodicus dispersus Russell (Hemiptera: Aleyrodidae","10.1007/s13744-015-0274-9","Encarsia guadeloupae","Aphelinidae","Insecta","Arthropoda","Females only","Internal","Control agent","Lab","Wild-caught","Experimental","Terrestrial","China","Asia",NA,"More than 5 days","Adult","No","Constant","No","TEMP366_2","TEMP366_A","Longevity","Longevity (days)","Female",NA,0,0,0,24,24
"2441","Good","TEMP368",384,6,"C","Chen, L.et al.",2021,"Acclimation for optimisation: effects of temperature on development, reproduction and size of Trichogramma achaeae","10.1080/09583157.2021.1963679","Trichogramma achaeae","Trichogrammatidae","Insecta","Arthropoda","Females only","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","Yes (mix)","TEMP368_1","TEMP368_A","Reproduction","total offspring","Female",23,0,0,0,25,25
"2442","Good","TEMP368",384,6,"C","Chen, L.et al.",2021,"Acclimation for optimisation: effects of temperature on development, reproduction and size of Trichogramma achaeae","10.1080/09583157.2021.1963679","Trichogramma achaeae","Trichogrammatidae","Insecta","Arthropoda","Females only","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","Yes (mix)","TEMP368_2","TEMP368_A","Longevity","longevity (days)","Female",23,0,0,0,25,25
"2443","Good","TEMP369",385,6,"4A","Chen, Q.et al. (b)",2017,"Age-stage, two-sex life table of Parapoynx crisonalis (Lepidoptera: Pyralidae) at different temperatures","10.1371/journal.pone.0173380","Parapoynx crisonalis","Crambidae","Insecta","Arthropoda","Both sexes","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP369_2","TEMP369A","Longevity","Entire Lifespan","Female",27,0,0,0,27,27
"2444","Good","TEMP369",385,6,"4A","Chen, Q.et al. (b)",2017,"Age-stage, two-sex life table of Parapoynx crisonalis (Lepidoptera: Pyralidae) at different temperatures","10.1371/journal.pone.0173380","Parapoynx crisonalis","Crambidae","Insecta","Arthropoda","Both sexes","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP369_3","TEMP369A","Reproduction","Eggs per female","Female",27,0,0,0,27,27
"2445","Good","TEMP370",386,6,"4A","Chen, W. H.et al.",2016,"Temperature-dependent development and life history of Oligonychus litchii (Acari: Tetranychidae), on wax apple","10.1016/j.aspen.2016.01.004","Oligonychus litchii","Tetranychidae","Arachnida","Arthropoda","Female","Internal","Pest","Lab","Wild-caught","Experimental","Terrestrial","Taiwan","Asia",NA,"More than 5 days","Mix","No","Constant","No","TEMP370_2","TEMP370A","Longevity","Longevity","Female",25,0,0,0,25,25
"2446","Good","TEMP370",386,6,"4A","Chen, W. H.et al.",2016,"Temperature-dependent development and life history of Oligonychus litchii (Acari: Tetranychidae), on wax apple","10.1016/j.aspen.2016.01.004","Oligonychus litchii","Tetranychidae","Arachnida","Arthropoda","Female","Internal","Pest","Lab","Wild-caught","Experimental","Terrestrial","Taiwan","Asia",NA,"More than 5 days","Mix","No","Constant","No","TEMP370_3","TEMP370A","Reproduction","Eggs per female","Female",25,0,0,0,25,25
"2447","Good","TEMP371",387,6,"C","Chen, W. L.et al.",2006,"Development and reproduction of the egg parasitoid, Gonatocerus ashmeadi Girault (Hymenoptera : Mymaridae), as a function of temperature","10.1093/ee/35.5.1178","Gonatocerus ashmeadi","Mymaridae","Insecta","Arthropoda","Both sexes","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP371_1","TEMP371_A","Reproduction","lifetime fecundity","Female",NA,0,0,0,24,24
"2448","Good","TEMP371",387,6,"C","Chen, W. L.et al.",2006,"Development and reproduction of the egg parasitoid, Gonatocerus ashmeadi Girault (Hymenoptera : Mymaridae), as a function of temperature","10.1093/ee/35.5.1178","Gonatocerus ashmeadi","Mymaridae","Insecta","Arthropoda","Both sexes","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP371_2","TEMP371_B","Longevity","longevity (days)","Female",NA,0,0,0,24,24
"2449","Good","TEMP371",387,6,"C","Chen, W. L.et al.",2006,"Development and reproduction of the egg parasitoid, Gonatocerus ashmeadi Girault (Hymenoptera : Mymaridae), as a function of temperature","10.1093/ee/35.5.1178","Gonatocerus ashmeadi","Mymaridae","Insecta","Arthropoda","Both sexes","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP371_3","TEMP371_B","Longevity","longevity (days)","Male",NA,0,0,0,24,24
"2450","Good","TEMP376",392,6,"4A","Cheng, Y. X.et al.",2015,"Response of Reproductive Traits and Longevity of Beet Webworm to Temperature, and Implications for Migration","10.1093/jisesa/iev135","Loxostege sticticalis","Crambidae","Insecta","Arthropoda","Both sexes","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP376_1","TEMP376A","Reproduction","Eggs per female","Female",22,0,0,0,22,22
"2451","Good","TEMP376",392,6,"4A","Cheng, Y. X.et al.",2015,"Response of Reproductive Traits and Longevity of Beet Webworm to Temperature, and Implications for Migration","10.1093/jisesa/iev135","Loxostege sticticalis","Crambidae","Insecta","Arthropoda","Both sexes","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP376_2","TEMP376A","Longevity","Longevity","Female",22,0,0,0,22,22
