"","Status","Paper.code","Paper.number","Screening.set","Extraction.set","Paper","Publication.year","Title","DOI","Species.latin","Family","Class","Phylum","Sex.exposed","Fertilisation.mode","Agricultural.importance","Lab.or.field","Animal.origin","Stressor.variation","Habitat","Country.of.origin","Continent.of.origin","Ocean.sea.of.origin","Exposure.duration","Life.stage.of.animal","Lowest.temp.below.10.C.","Constant.or.fluctuating.","Acclimated.","Experiment.code","Sex","Rearing.temperature","diff","reftemp","treattemp","warm.cool","es_reproduction","v_reproduction","es_longevtiy","v_longevtiy"
"1558","Good","TEMP1713",1490,28,"13B","REED, T.; SEMTNER, P. m. j.",1991,"INFLUENCE OF TEMPERATURE ON POPULATION DEVELOPMENT OF 2 COLOR MORPHS OF THE TOBACCO APHID (HOMOPTERA, APHIDIDAE) ON FLUE-CURED TOBACCO","10.18474/0749-8004-26.1.33","Myzus persicae","Aphididae","Insecta","Arthropoda","Parthenogenetic",NA,"Pest","Semi-natural","Wild-caught","Experimental","Terrestrial","USA","North America",NA,"More than 5 days","Juvenile","Yes","Constant","No","TEMP1713A","Female",25,-9,25,16,"Cool",NA,NA,0.308429041,0.014762413
"1559","Good","TEMP1713",1490,28,"13B","REED, T.; SEMTNER, P. m. j.",1991,"INFLUENCE OF TEMPERATURE ON POPULATION DEVELOPMENT OF 2 COLOR MORPHS OF THE TOBACCO APHID (HOMOPTERA, APHIDIDAE) ON FLUE-CURED TOBACCO","10.18474/0749-8004-26.1.33","Myzus persicae","Aphididae","Insecta","Arthropoda","Parthenogenetic",NA,"Pest","Semi-natural","Wild-caught","Experimental","Terrestrial","USA","North America",NA,"More than 5 days","Juvenile","Yes","Constant","No","TEMP1713B","Female",25,-9,25,16,"Cool",NA,NA,0.209621799,0.024848161
"1560","Good","TEMP1713",1490,28,"13B","REED, T.; SEMTNER, P. m. j.",1991,"INFLUENCE OF TEMPERATURE ON POPULATION DEVELOPMENT OF 2 COLOR MORPHS OF THE TOBACCO APHID (HOMOPTERA, APHIDIDAE) ON FLUE-CURED TOBACCO","10.18474/0749-8004-26.1.33","Myzus persicae","Aphididae","Insecta","Arthropoda","Parthenogenetic",NA,"Pest","Semi-natural","Wild-caught","Experimental","Terrestrial","USA","North America",NA,"More than 5 days","Juvenile","Yes","Constant","No","TEMP1713A","Female",25,-5,25,20,"Cool",-0.044162539,0.062513544,NA,NA
"1561","Good","TEMP1713",1490,28,"13B","REED, T.; SEMTNER, P. m. j.",1991,"INFLUENCE OF TEMPERATURE ON POPULATION DEVELOPMENT OF 2 COLOR MORPHS OF THE TOBACCO APHID (HOMOPTERA, APHIDIDAE) ON FLUE-CURED TOBACCO","10.18474/0749-8004-26.1.33","Myzus persicae","Aphididae","Insecta","Arthropoda","Parthenogenetic",NA,"Pest","Semi-natural","Wild-caught","Experimental","Terrestrial","USA","North America",NA,"More than 5 days","Juvenile","Yes","Constant","No","TEMP1713B","Female",25,-5,25,20,"Cool",-0.721360047,0.088151484,NA,NA
"1562","Good","TEMP1713",1490,28,"13B","REED, T.; SEMTNER, P. m. j.",1991,"INFLUENCE OF TEMPERATURE ON POPULATION DEVELOPMENT OF 2 COLOR MORPHS OF THE TOBACCO APHID (HOMOPTERA, APHIDIDAE) ON FLUE-CURED TOBACCO","10.18474/0749-8004-26.1.33","Myzus persicae","Aphididae","Insecta","Arthropoda","Parthenogenetic",NA,"Pest","Semi-natural","Wild-caught","Experimental","Terrestrial","USA","North America",NA,"More than 5 days","Juvenile","Yes","Constant","No","TEMP1713A","Female",25,-5,25,20,"Cool",NA,NA,0.529402227,0.018642348
"1563","Good","TEMP1713",1490,28,"13B","REED, T.; SEMTNER, P. m. j.",1991,"INFLUENCE OF TEMPERATURE ON POPULATION DEVELOPMENT OF 2 COLOR MORPHS OF THE TOBACCO APHID (HOMOPTERA, APHIDIDAE) ON FLUE-CURED TOBACCO","10.18474/0749-8004-26.1.33","Myzus persicae","Aphididae","Insecta","Arthropoda","Parthenogenetic",NA,"Pest","Semi-natural","Wild-caught","Experimental","Terrestrial","USA","North America",NA,"More than 5 days","Juvenile","Yes","Constant","No","TEMP1713B","Female",25,-5,25,20,"Cool",NA,NA,0.124688236,0.025325914
"1564","Good","TEMP1713",1490,28,"13B","REED, T.; SEMTNER, P. m. j.",1991,"INFLUENCE OF TEMPERATURE ON POPULATION DEVELOPMENT OF 2 COLOR MORPHS OF THE TOBACCO APHID (HOMOPTERA, APHIDIDAE) ON FLUE-CURED TOBACCO","10.18474/0749-8004-26.1.33","Myzus persicae","Aphididae","Insecta","Arthropoda","Parthenogenetic",NA,"Pest","Semi-natural","Wild-caught","Experimental","Terrestrial","USA","North America",NA,"More than 5 days","Juvenile","Yes","Constant","No","TEMP1713A","Female",25,5,25,30,"Warm",-2.076361824,0.079028823,NA,NA
"1565","Good","TEMP1713",1490,28,"13B","REED, T.; SEMTNER, P. m. j.",1991,"INFLUENCE OF TEMPERATURE ON POPULATION DEVELOPMENT OF 2 COLOR MORPHS OF THE TOBACCO APHID (HOMOPTERA, APHIDIDAE) ON FLUE-CURED TOBACCO","10.18474/0749-8004-26.1.33","Myzus persicae","Aphididae","Insecta","Arthropoda","Parthenogenetic",NA,"Pest","Semi-natural","Wild-caught","Experimental","Terrestrial","USA","North America",NA,"More than 5 days","Juvenile","Yes","Constant","No","TEMP1713B","Female",25,5,25,30,"Warm",-2.345599281,0.134276259,NA,NA
"1566","Good","TEMP1713",1490,28,"13B","REED, T.; SEMTNER, P. m. j.",1991,"INFLUENCE OF TEMPERATURE ON POPULATION DEVELOPMENT OF 2 COLOR MORPHS OF THE TOBACCO APHID (HOMOPTERA, APHIDIDAE) ON FLUE-CURED TOBACCO","10.18474/0749-8004-26.1.33","Myzus persicae","Aphididae","Insecta","Arthropoda","Parthenogenetic",NA,"Pest","Semi-natural","Wild-caught","Experimental","Terrestrial","USA","North America",NA,"More than 5 days","Juvenile","Yes","Constant","No","TEMP1713A","Female",25,5,25,30,"Warm",NA,NA,-0.472619918,0.014677932
"1567","Good","TEMP1713",1490,28,"13B","REED, T.; SEMTNER, P. m. j.",1991,"INFLUENCE OF TEMPERATURE ON POPULATION DEVELOPMENT OF 2 COLOR MORPHS OF THE TOBACCO APHID (HOMOPTERA, APHIDIDAE) ON FLUE-CURED TOBACCO","10.18474/0749-8004-26.1.33","Myzus persicae","Aphididae","Insecta","Arthropoda","Parthenogenetic",NA,"Pest","Semi-natural","Wild-caught","Experimental","Terrestrial","USA","North America",NA,"More than 5 days","Juvenile","Yes","Constant","No","TEMP1713B","Female",25,5,25,30,"Warm",NA,NA,-0.273495347,0.026088492
"1568","Good","TEMP1713",1490,28,"13B","REED, T.; SEMTNER, P. m. j.",1991,"INFLUENCE OF TEMPERATURE ON POPULATION DEVELOPMENT OF 2 COLOR MORPHS OF THE TOBACCO APHID (HOMOPTERA, APHIDIDAE) ON FLUE-CURED TOBACCO","10.18474/0749-8004-26.1.33","Myzus persicae","Aphididae","Insecta","Arthropoda","Parthenogenetic",NA,"Pest","Semi-natural","Wild-caught","Experimental","Terrestrial","USA","North America",NA,"More than 5 days","Juvenile","Yes","Constant","No","TEMP1713A","Female",25,7,25,32,"Warm",-2.026649528,0.107504861,NA,NA
"1569","Good","TEMP1713",1490,28,"13B","REED, T.; SEMTNER, P. m. j.",1991,"INFLUENCE OF TEMPERATURE ON POPULATION DEVELOPMENT OF 2 COLOR MORPHS OF THE TOBACCO APHID (HOMOPTERA, APHIDIDAE) ON FLUE-CURED TOBACCO","10.18474/0749-8004-26.1.33","Myzus persicae","Aphididae","Insecta","Arthropoda","Parthenogenetic",NA,"Pest","Semi-natural","Wild-caught","Experimental","Terrestrial","USA","North America",NA,"More than 5 days","Juvenile","Yes","Constant","No","TEMP1713B","Female",25,7,25,32,"Warm",-2.457667109,0.139260441,NA,NA
"1570","Good","TEMP1713",1490,28,"13B","REED, T.; SEMTNER, P. m. j.",1991,"INFLUENCE OF TEMPERATURE ON POPULATION DEVELOPMENT OF 2 COLOR MORPHS OF THE TOBACCO APHID (HOMOPTERA, APHIDIDAE) ON FLUE-CURED TOBACCO","10.18474/0749-8004-26.1.33","Myzus persicae","Aphididae","Insecta","Arthropoda","Parthenogenetic",NA,"Pest","Semi-natural","Wild-caught","Experimental","Terrestrial","USA","North America",NA,"More than 5 days","Juvenile","Yes","Constant","No","TEMP1713A","Female",25,7,25,32,"Warm",NA,NA,-1.607223381,0.032398403
"1571","Good","TEMP1713",1490,28,"13B","REED, T.; SEMTNER, P. m. j.",1991,"INFLUENCE OF TEMPERATURE ON POPULATION DEVELOPMENT OF 2 COLOR MORPHS OF THE TOBACCO APHID (HOMOPTERA, APHIDIDAE) ON FLUE-CURED TOBACCO","10.18474/0749-8004-26.1.33","Myzus persicae","Aphididae","Insecta","Arthropoda","Parthenogenetic",NA,"Pest","Semi-natural","Wild-caught","Experimental","Terrestrial","USA","North America",NA,"More than 5 days","Juvenile","Yes","Constant","No","TEMP1713B","Female",25,7,25,32,"Warm",NA,NA,-1.376329868,0.028323637
"1572","Good","TEMP1713",1490,28,"13B","REED, T.; SEMTNER, P. m. j.",1991,"INFLUENCE OF TEMPERATURE ON POPULATION DEVELOPMENT OF 2 COLOR MORPHS OF THE TOBACCO APHID (HOMOPTERA, APHIDIDAE) ON FLUE-CURED TOBACCO","10.18474/0749-8004-26.1.33","Myzus persicae","Aphididae","Insecta","Arthropoda","Parthenogenetic",NA,"Pest","Semi-natural","Wild-caught","Experimental","Terrestrial","USA","North America",NA,"More than 5 days","Juvenile","Yes","Constant","No","TEMP1713A","Female",25,-17,25,8,"Cool",-0.637778314,0.054625591,NA,NA
"1573","Good","TEMP1713",1490,28,"13B","REED, T.; SEMTNER, P. m. j.",1991,"INFLUENCE OF TEMPERATURE ON POPULATION DEVELOPMENT OF 2 COLOR MORPHS OF THE TOBACCO APHID (HOMOPTERA, APHIDIDAE) ON FLUE-CURED TOBACCO","10.18474/0749-8004-26.1.33","Myzus persicae","Aphididae","Insecta","Arthropoda","Parthenogenetic",NA,"Pest","Semi-natural","Wild-caught","Experimental","Terrestrial","USA","North America",NA,"More than 5 days","Juvenile","Yes","Constant","No","TEMP1713B","Female",25,-17,25,8,"Cool",-0.485382113,0.0607601,NA,NA
"1574","Good","TEMP1713",1490,28,"13B","REED, T.; SEMTNER, P. m. j.",1991,"INFLUENCE OF TEMPERATURE ON POPULATION DEVELOPMENT OF 2 COLOR MORPHS OF THE TOBACCO APHID (HOMOPTERA, APHIDIDAE) ON FLUE-CURED TOBACCO","10.18474/0749-8004-26.1.33","Myzus persicae","Aphididae","Insecta","Arthropoda","Parthenogenetic",NA,"Pest","Semi-natural","Wild-caught","Experimental","Terrestrial","USA","North America",NA,"More than 5 days","Juvenile","Yes","Constant","No","TEMP1713A","Female",25,-13,25,12,"Cool",-0.083717192,0.052127137,NA,NA
"1575","Good","TEMP1713",1490,28,"13B","REED, T.; SEMTNER, P. m. j.",1991,"INFLUENCE OF TEMPERATURE ON POPULATION DEVELOPMENT OF 2 COLOR MORPHS OF THE TOBACCO APHID (HOMOPTERA, APHIDIDAE) ON FLUE-CURED TOBACCO","10.18474/0749-8004-26.1.33","Myzus persicae","Aphididae","Insecta","Arthropoda","Parthenogenetic",NA,"Pest","Semi-natural","Wild-caught","Experimental","Terrestrial","USA","North America",NA,"More than 5 days","Juvenile","Yes","Constant","No","TEMP1713B","Female",25,-13,25,12,"Cool",-0.218572785,0.059379058,NA,NA
"1576","Good","TEMP1713",1490,28,"13B","REED, T.; SEMTNER, P. m. j.",1991,"INFLUENCE OF TEMPERATURE ON POPULATION DEVELOPMENT OF 2 COLOR MORPHS OF THE TOBACCO APHID (HOMOPTERA, APHIDIDAE) ON FLUE-CURED TOBACCO","10.18474/0749-8004-26.1.33","Myzus persicae","Aphididae","Insecta","Arthropoda","Parthenogenetic",NA,"Pest","Semi-natural","Wild-caught","Experimental","Terrestrial","USA","North America",NA,"More than 5 days","Juvenile","Yes","Constant","No","TEMP1713A","Female",25,-9,25,16,"Cool",-0.509652225,0.053706742,NA,NA
"1577","Good","TEMP1713",1490,28,"13B","REED, T.; SEMTNER, P. m. j.",1991,"INFLUENCE OF TEMPERATURE ON POPULATION DEVELOPMENT OF 2 COLOR MORPHS OF THE TOBACCO APHID (HOMOPTERA, APHIDIDAE) ON FLUE-CURED TOBACCO","10.18474/0749-8004-26.1.33","Myzus persicae","Aphididae","Insecta","Arthropoda","Parthenogenetic",NA,"Pest","Semi-natural","Wild-caught","Experimental","Terrestrial","USA","North America",NA,"More than 5 days","Juvenile","Yes","Constant","No","TEMP1713B","Female",25,-9,25,16,"Cool",-0.460881627,0.08530011,NA,NA
"1578","Good","TEMP1713",1490,28,"13B","REED, T.; SEMTNER, P. m. j.",1991,"INFLUENCE OF TEMPERATURE ON POPULATION DEVELOPMENT OF 2 COLOR MORPHS OF THE TOBACCO APHID (HOMOPTERA, APHIDIDAE) ON FLUE-CURED TOBACCO","10.18474/0749-8004-26.1.33","Myzus persicae","Aphididae","Insecta","Arthropoda","Parthenogenetic",NA,"Pest","Semi-natural","Wild-caught","Experimental","Terrestrial","USA","North America",NA,"More than 5 days","Juvenile","Yes","Constant","No","TEMP1713A","Female",25,-5,25,20,"Cool",0.183715554,0.062734385,NA,NA
"1579","Good","TEMP1713",1490,28,"13B","REED, T.; SEMTNER, P. m. j.",1991,"INFLUENCE OF TEMPERATURE ON POPULATION DEVELOPMENT OF 2 COLOR MORPHS OF THE TOBACCO APHID (HOMOPTERA, APHIDIDAE) ON FLUE-CURED TOBACCO","10.18474/0749-8004-26.1.33","Myzus persicae","Aphididae","Insecta","Arthropoda","Parthenogenetic",NA,"Pest","Semi-natural","Wild-caught","Experimental","Terrestrial","USA","North America",NA,"More than 5 days","Juvenile","Yes","Constant","No","TEMP1713B","Female",25,-5,25,20,"Cool",-0.193155705,0.083678788,NA,NA
"1580","Good","TEMP1713",1490,28,"13B","REED, T.; SEMTNER, P. m. j.",1991,"INFLUENCE OF TEMPERATURE ON POPULATION DEVELOPMENT OF 2 COLOR MORPHS OF THE TOBACCO APHID (HOMOPTERA, APHIDIDAE) ON FLUE-CURED TOBACCO","10.18474/0749-8004-26.1.33","Myzus persicae","Aphididae","Insecta","Arthropoda","Parthenogenetic",NA,"Pest","Semi-natural","Wild-caught","Experimental","Terrestrial","USA","North America",NA,"More than 5 days","Juvenile","Yes","Constant","No","TEMP1713A","Female",25,5,25,30,"Warm",-1.482134769,0.065812855,NA,NA
"1581","Good","TEMP1713",1490,28,"13B","REED, T.; SEMTNER, P. m. j.",1991,"INFLUENCE OF TEMPERATURE ON POPULATION DEVELOPMENT OF 2 COLOR MORPHS OF THE TOBACCO APHID (HOMOPTERA, APHIDIDAE) ON FLUE-CURED TOBACCO","10.18474/0749-8004-26.1.33","Myzus persicae","Aphididae","Insecta","Arthropoda","Parthenogenetic",NA,"Pest","Semi-natural","Wild-caught","Experimental","Terrestrial","USA","North America",NA,"More than 5 days","Juvenile","Yes","Constant","No","TEMP1713B","Female",25,5,25,30,"Warm",-0.460881627,0.08530011,NA,NA
"1582","Good","TEMP1713",1490,28,"13B","REED, T.; SEMTNER, P. m. j.",1991,"INFLUENCE OF TEMPERATURE ON POPULATION DEVELOPMENT OF 2 COLOR MORPHS OF THE TOBACCO APHID (HOMOPTERA, APHIDIDAE) ON FLUE-CURED TOBACCO","10.18474/0749-8004-26.1.33","Myzus persicae","Aphididae","Insecta","Arthropoda","Parthenogenetic",NA,"Pest","Semi-natural","Wild-caught","Experimental","Terrestrial","USA","North America",NA,"More than 5 days","Juvenile","Yes","Constant","No","TEMP1713A","Female",25,7,25,32,"Warm",-1.906125063,0.103913986,NA,NA
"1583","Good","TEMP1713",1490,28,"13B","REED, T.; SEMTNER, P. m. j.",1991,"INFLUENCE OF TEMPERATURE ON POPULATION DEVELOPMENT OF 2 COLOR MORPHS OF THE TOBACCO APHID (HOMOPTERA, APHIDIDAE) ON FLUE-CURED TOBACCO","10.18474/0749-8004-26.1.33","Myzus persicae","Aphididae","Insecta","Arthropoda","Parthenogenetic",NA,"Pest","Semi-natural","Wild-caught","Experimental","Terrestrial","USA","North America",NA,"More than 5 days","Juvenile","Yes","Constant","No","TEMP1713B","Female",25,7,25,32,"Warm",-1.727022001,0.110950046,NA,NA
"1584","Good","TEMP298",327,5,"19","Calvo, F. J.et al.",2013,"Host instar suitability and life-history parameters under different temperature regimes of Necremnus artynes on Tuta absoluta","10.1080/09583157.2013.795930","Necremnus artynes","Eulophidae","Insecta","Arthropoda","Both","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Adult","No","Constant","No","TEMP298A","Female",NA,-5,25,20,"Cool",NA,NA,-0.278876886,0.004040078
"1585","Good","TEMP298",327,5,"19","Calvo, F. J.et al.",2013,"Host instar suitability and life-history parameters under different temperature regimes of Necremnus artynes on Tuta absoluta","10.1080/09583157.2013.795930","Necremnus artynes","Eulophidae","Insecta","Arthropoda","Both","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Adult","No","Constant","No","TEMP298B","Female",NA,-5,25,20,"Cool",-0.326883598,0.004055064,NA,NA
"1586","Good","TEMP298",327,5,"19","Calvo, F. J.et al.",2013,"Host instar suitability and life-history parameters under different temperature regimes of Necremnus artynes on Tuta absoluta","10.1080/09583157.2013.795930","Necremnus artynes","Eulophidae","Insecta","Arthropoda","Both","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Adult","No","Constant","No","TEMP298A","Female",NA,5,25,30,"Warm",NA,NA,-0.665076886,0.004227942
"1587","Good","TEMP298",327,5,"19","Calvo, F. J.et al.",2013,"Host instar suitability and life-history parameters under different temperature regimes of Necremnus artynes on Tuta absoluta","10.1080/09583157.2013.795930","Necremnus artynes","Eulophidae","Insecta","Arthropoda","Both","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Adult","No","Constant","No","TEMP298B","Female",NA,5,25,30,"Warm",0.005708921,0.004000017,NA,NA
"1588","Good","HUM317",2194,42,"25B","Xia et al.",2012,"Effect of temperature on development and reproduction of Neoseiulus barkeri (Acari: Phytoseiidae) fed on Aleuroglyphus ovatus","10.1007/s10493-011-9481-1","Neoseiulus barkeri","Phytoseiidae","Arachnida","Arthropoda","Female","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","Yes (multiple generations)","HUM317A","Female",24,-8,24,16,"Cool",-4.930075418,0.27857903,NA,NA
"1589","Good","HUM317",2194,42,"25B","Xia et al.",2012,"Effect of temperature on development and reproduction of Neoseiulus barkeri (Acari: Phytoseiidae) fed on Aleuroglyphus ovatus","10.1007/s10493-011-9481-1","Neoseiulus barkeri","Phytoseiidae","Arachnida","Arthropoda","Female","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","Yes (multiple generations)","HUM317A","Female",24,-8,24,16,"Cool",NA,NA,0.772698998,0.07419472
"1590","Good","HUM317",2194,42,"25B","Xia et al.",2012,"Effect of temperature on development and reproduction of Neoseiulus barkeri (Acari: Phytoseiidae) fed on Aleuroglyphus ovatus","10.1007/s10493-011-9481-1","Neoseiulus barkeri","Phytoseiidae","Arachnida","Arthropoda","Female","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","Yes (multiple generations)","HUM317A","Female",24,-4,24,20,"Cool",-2.964832779,0.144825493,NA,NA
"1591","Good","HUM317",2194,42,"25B","Xia et al.",2012,"Effect of temperature on development and reproduction of Neoseiulus barkeri (Acari: Phytoseiidae) fed on Aleuroglyphus ovatus","10.1007/s10493-011-9481-1","Neoseiulus barkeri","Phytoseiidae","Arachnida","Arthropoda","Female","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","Yes (multiple generations)","HUM317A","Female",24,-4,24,20,"Cool",NA,NA,1.304776441,0.083723839
"1592","Good","HUM317",2194,42,"25B","Xia et al.",2012,"Effect of temperature on development and reproduction of Neoseiulus barkeri (Acari: Phytoseiidae) fed on Aleuroglyphus ovatus","10.1007/s10493-011-9481-1","Neoseiulus barkeri","Phytoseiidae","Arachnida","Arthropoda","Female","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","Yes (multiple generations)","HUM317A","Female",24,4,24,28,"Warm",0.024583502,0.07418142,NA,NA
"1593","Good","HUM317",2194,42,"25B","Xia et al.",2012,"Effect of temperature on development and reproduction of Neoseiulus barkeri (Acari: Phytoseiidae) fed on Aleuroglyphus ovatus","10.1007/s10493-011-9481-1","Neoseiulus barkeri","Phytoseiidae","Arachnida","Arthropoda","Female","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","Yes (multiple generations)","HUM317A","Female",24,4,24,28,"Warm",NA,NA,-0.561083089,0.077090771
"1594","Good","HUM317",2194,42,"25B","Xia et al.",2012,"Effect of temperature on development and reproduction of Neoseiulus barkeri (Acari: Phytoseiidae) fed on Aleuroglyphus ovatus","10.1007/s10493-011-9481-1","Neoseiulus barkeri","Phytoseiidae","Arachnida","Arthropoda","Female","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","Yes (multiple generations)","HUM317A","Female",24,8,24,32,"Warm",-0.998118754,0.085112786,NA,NA
"1595","Good","HUM317",2194,42,"25B","Xia et al.",2012,"Effect of temperature on development and reproduction of Neoseiulus barkeri (Acari: Phytoseiidae) fed on Aleuroglyphus ovatus","10.1007/s10493-011-9481-1","Neoseiulus barkeri","Phytoseiidae","Arachnida","Arthropoda","Female","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","Yes (multiple generations)","HUM317A","Female",24,8,24,32,"Warm",NA,NA,-1.532925993,0.097882796
