Status,Paper code,Paper number,Screening set,Extraction set,Paper,Publication year,Title,DOI,Species latin,Family,Class,Phylum,Sex exposed,Fertilisation mode,Agricultural importance,Lab or field,Animal origin,Stressor variation,Habitat,Country of origin,Continent of origin,Ocean/sea of origin,Exposure duration,Life-stage of animal,Lowest temp below 10°C?,Constant or fluctuating?,Acclimated?,Effect size code,Experiment code,Trait category,Trait,Sex,Rearing temperature,No of temp treatments,Min temp,Max temp,Data location,Test,Statistic,Effect size direction,Total N (replicates),Total animals ,Temp1,N1,ani_1,Prop1,Mean1,SD1,Temp2,N2,ani_2,Prop2,Mean2,SD2,Temp3,N3,ani_3,Prop3,Mean3,SD3,Temp4,N4,ani_4,Prop4,Mean4,SD4,Temp5,N5,ani_5,Prop5,Mean5,SD5,Temp6,N6,ani_6,Prop6,Mean6,SD6,Temp7,N7,ani_7,Prop7,Mean7,SD7,Temp8,N8,ani_8,Prop8,Mean8,SD8,Temp9,N9,ani_9,Prop9,Mean9,SD9,Comment,ref_temp,ref_mean,ref_sd,ref_ani,ref_N,rearing?
Good,TEMP226,264,4,3A,Bonato 1999,1999,The effect of temperature on life history parameters of Tetranychus evansi (Acari : Tetranychidae,10.1023/A:1006144610009,Tetranychus evansi,Tetranychidae,Arachnida,Arthropoda,Both sexes,Internal,Pest,Lab,Lab-reared,Experimental,Terrestrial,NA,NA,NA,More than 5 days,Mix,No,Constant,No,TEMP226_1,TEMP226A,Longevity,Longevity in days,Female,28,4,21,36,Table 2,NA,NA,NA,128,128,21,30,30,NA,23.8,9.9,26,23,23,NA,16.1,8.5,31,39,39,NA,13.2,7.2,36,36,36,NA,10.4,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,16.1,8.5,23,23,Y
Good,TEMP226,264,4,3A,Bonato 1999,1999,The effect of temperature on life history parameters of Tetranychus evansi (Acari : Tetranychidae,10.1023/A:1006144610009,Tetranychus evansi,Tetranychidae,Arachnida,Arthropoda,Both sexes,Internal,Pest,Lab,Lab-reared,Experimental,Terrestrial,NA,NA,NA,More than 5 days,Mix,No,Constant,No,TEMP226_2,TEMP226A,Reproduction,Fecundity - Total eggs per female,Female,28,4,21,36,Table 2,NA,NA,NA,128,128,21,30,30,NA,108.1,64.2,26,23,23,NA,111.1,71.9,31,39,39,NA,123.3,70.9,36,36,36,NA,85.9,61.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,111.1,71.9,23,23,Y
Good,TEMP2262,1953,38,16A,"Zahiri, B.et al.",2010,Modeling Demographic Response to Constant Temperature in Hypera postica (Coleoptera: Curculionidae),10.1603/EC09063,Hypera postica,Curculionidae,Insecta,Arthropoda,Both sexes,Internal,Pest,Lab,Lab-reared,Experimental,Terrestrial,NA,NA,NA,More than 5 days,Adult,No,Constant,No,TEMP2262_1,TEMP2262A,Longevity,Adult lifespan,Female,24,6,11.5,31.5,Table 1,NA,NA,NA,120,120,11.5,20,20,NA,294.2,70.65974809,14,20,20,NA,230.2,72.89581607,19,20,20,NA,163.6,54.56005865,24,20,20,NA,141,38.90758281,29,20,20,NA,84.1,22.36067977,31.5,20,20,NA,32.9,6.260990337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,141,38.90758281,20,20,Y
Good,TEMP2262,1953,38,16A,"Zahiri, B.et al.",2010,Modeling Demographic Response to Constant Temperature in Hypera postica (Coleoptera: Curculionidae),10.1603/EC09063,Hypera postica,Curculionidae,Insecta,Arthropoda,Both sexes,Internal,Pest,Lab,Lab-reared,Experimental,Terrestrial,NA,NA,NA,More than 5 days,Adult,No,Constant,No,TEMP2262_2,TEMP2262A,Reproduction,Total progeny per female (eggs),Both sexes,24,6,11.5,31.5,Table 1,NA,NA,NA,120,120,11.5,20,20,NA,470.3,155.1831176,14,20,20,NA,813.6,310.8134489,19,20,20,NA,2208.5,795.5929864,24,20,20,NA,3619.1,1135.922533,29,20,20,NA,2656.2,879.2219288,31.5,20,20,NA,338,156.5247584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,3619.1,1135.922533,20,20,Y
Good,TEMP2281,1967,38,16A,"Zhang, G. H.et al. (a)",2018,Intraspecific variations on thermal susceptibility in the predatory mite Neoseiulus barkeri Hughes (Acari: Phytoseiidae): Responding to long-term heat acclimations and frequent heat hardenings,10.1016/j.biocontrol.2018.03.004,Neoseiulus barkeri,Phytoseiidae,Arachnida,Arthropoda,Both sexes,Internal,Control agent,Lab,Lab-reared,Experimental,Terrestrial,NA,NA,NA,Mix,Mix,No,Constant,Yes (multiple generations),TEMP2281_1,TEMP2281A,Longevity,Longevity (days),Female,25,2,25,35,Table 3,NA,NA,NA,100,100,25,50,50,NA,51.88,1.73,35,50,50,NA,22.23,1.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,51.88,1.73,50,50,Y
Good,TEMP2281,1967,38,16A,"Zhang, G. H.et al. (a)",2018,Intraspecific variations on thermal susceptibility in the predatory mite Neoseiulus barkeri Hughes (Acari: Phytoseiidae): Responding to long-term heat acclimations and frequent heat hardenings,10.1016/j.biocontrol.2018.03.004,Neoseiulus barkeri,Phytoseiidae,Arachnida,Arthropoda,Both sexes,Internal,Control agent,Lab,Lab-reared,Experimental,Terrestrial,NA,NA,NA,Mix,Mix,No,Constant,Yes (multiple generations),TEMP2281_2,TEMP2281A,Reproduction,Eggs per female,Both sexes,25,2,25,35,Table 3,NA,NA,NA,100,100,25,50,50,NA,66.43,1.89,35,50,50,NA,23.91,1.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,66.43,1.89,50,50,Y
Good,TEMP2284,1970,38,16A,"Zhang, G.-H.et al.",2016,"Effects of heat stress on copulation, fecundity and longevity of newly-emerged adults of the predatory mite, Neoseiulus barkeri (Acari: Phytoseiidae",10.11158/saa.21.3.5,Neoseiulus barkeri,Phytoseiidae,Arachnida,Arthropoda,Both sexes,Internal,Control agent,Lab,Lab-reared,Experimental,Terrestrial,NA,NA,NA,Less than 24 hrs,Adult,No,Constant,No,TEMP2284_1,TEMP2284_A,Reproduction,number of eggs,Female,25,2,25,42,Table 3,NA,NA,NA,120,120,25,60,60,NA,35.55,10.3,42,60,60,NA,22.59,12.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,both sexes treated vs both sexes control,25,35.55,10.3,60,60,Y
Good,TEMP2284,1970,38,16A,"Zhang, G.-H.et al.",2016,"Effects of heat stress on copulation, fecundity and longevity of newly-emerged adults of the predatory mite, Neoseiulus barkeri (Acari: Phytoseiidae",10.11158/saa.21.3.5,Neoseiulus barkeri,Phytoseiidae,Arachnida,Arthropoda,Both sexes,Internal,Control agent,Lab,Lab-reared,Experimental,Terrestrial,NA,NA,NA,Less than 24 hrs,Adult,No,Constant,No,TEMP2284_2,TEMP2284_A,Longevity,longevity,Female,25,2,25,42,Table 3,NA,NA,NA,120,120,25,60,60,NA,54.45,12.16,42,60,60,NA,51.18,18.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,both sexes treated vs both sexes control,25,54.45,12.16,60,60,Y
Good,TEMP2288,1973,38,25C,"Zhang, L.-H.et al. Â©",2020,"Effects of cold storage on the fitness of Tamarixia radiata, a dominant parasitoid of Asian citrus psyllid Diaphorina citri",10.1016/j.cropro.2019.104988,Tamarixia radiata,Eulophidae,Insecta,Arthropoda,Female,Internal,Control agent,Lab,Lab-reared,Experimental,Terrestrial,NA,NA,NA,Mix,Pupae,Yes,Constant,No,TEMP2288_1,TEMP2288A,Reproduction,eggs per female,Female,26,6,2,26,Figure 5,NA,NA,NA,24,480,2,4,80,NA,0,0,4,4,80,NA,12.63,6.32,6,4,80,NA,18.95,6.32,8,4,80,NA,60.92,12.64,10,4,80,NA,0,0,26,4,80,NA,196.7,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4 repeats of 20 animals. Taken 4 has replicate number for SD cal. so 80 animals per treatment,26,196.7,38,80,4,Y
Good,TEMP2288,1973,38,25C,"Zhang, L.-H.et al. Â©",2020,"Effects of cold storage on the fitness of Tamarixia radiata, a dominant parasitoid of Asian citrus psyllid Diaphorina citri",10.1016/j.cropro.2019.104988,Tamarixia radiata,Eulophidae,Insecta,Arthropoda,Female,Internal,Control agent,Lab,Lab-reared,Experimental,Terrestrial,NA,NA,NA,Mix,Pupae,Yes,Constant,No,TEMP2288_2,TEMP2288B,Longevity,female longevity,Female,26,6,2,26,Figure 4,NA,NA,NA,120,120,2,20,20,NA,0,0,4,20,20,NA,5.62,1.11,6,20,20,NA,5.04,1.97,8,20,20,NA,19.6,3.7,10,20,20,NA,0,0,26,20,20,NA,22.99,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20 pairs, taken n=20 for SD",26,22.99,2.2,20,20,Y
Good,TEMP229,267,4,23B,"Bonte et al, 2012",2012,Thermal Biology of the Predatory Bugs Orius thripoborus and O. naivashae (Hemiptera: Anthocoridae),10.1603/EN12089,Orius thripoborus,Anthocoridae,Insecta,Arthropoda,Both sexes,Internal,Control agent,Lab,Lab-reared,Experimental,Terrestrial,NA,NA,NA,More than 5 days,Mix,No,Constant,No,TEMP229_1,TEMP229A,Reproduction,number of eggs,Female,25,3,15,25,table 4,NA,NA,NA,70,70,15,16,16,NA,25.8,40.4,19,35,35,NA,46.8,61.52722974,25,19,19,NA,100.7,94.15221718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,100.7,94.15221718,19,19,Y
Good,TEMP229,267,4,23B,"Bonte et al, 2012",2012,Thermal Biology of the Predatory Bugs Orius thripoborus and O. naivashae (Hemiptera: Anthocoridae),10.1603/EN12089,Orius thripoborus,Anthocoridae,Insecta,Arthropoda,Both sexes,Internal,Control agent,Lab,Lab-reared,Experimental,Terrestrial,NA,NA,NA,More than 5 days,Mix,No,Constant,No,TEMP229_3,TEMP229A,Longevity,Longevity (days),Female,25,3,15,25,table 4,NA,NA,NA,70,70,15,16,16,NA,91.1,30,19,35,35,NA,61.5,20.11467126,25,19,19,NA,42.8,16.99970588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,42.8,16.99970588,19,19,Y
Good,TEMP229,267,4,23B,"Bonte et al, 2012",2012,Thermal Biology of the Predatory Bugs Orius thripoborus and O. naivashae (Hemiptera: Anthocoridae),10.1603/EN12089,Orius naivashae,Anthocoridae,Insecta,Arthropoda,Both sexes,Internal,Control agent,Lab,Lab-reared,Experimental,Terrestrial,NA,NA,NA,More than 5 days,Mix,No,Constant,No,TEMP229_5,TEMP229B,Reproduction,number of eggs,Female,25,4,15,33,table 5,NA,NA,NA,61,61,15,10,10,NA,0.9,1.897366596,19,21,21,NA,15.9,22.45462091,25,14,14,NA,68.1,56.87319228,33,16,16,NA,13.5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,68.1,56.87319228,14,14,Y
Good,TEMP229,267,4,23B,"Bonte et al, 2012",2012,Thermal Biology of the Predatory Bugs Orius thripoborus and O. naivashae (Hemiptera: Anthocoridae),10.1603/EN12089,Orius naivashae,Anthocoridae,Insecta,Arthropoda,Both sexes,Internal,Control agent,Lab,Lab-reared,Experimental,Terrestrial,NA,NA,NA,More than 5 days,Mix,No,Constant,No,TEMP229_7,TEMP229B,Longevity,Longevity (days),Female,25,4,15,33,table 5,NA,NA,NA,61,61,15,10,10,NA,70.3,28.46049894,19,21,21,NA,71.6,26.57893903,25,14,14,NA,37.2,18.3341212,33,16,16,NA,12.5,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,37.2,18.3341212,14,14,Y
Good,TEMP2290,1975,38,C,"Zhang, T.et al. ÃÂ©",2019,Effects of cold storage on quality of Chrysopa pallens and recovery of fecundity by insulin,10.1038/s41598-019-41618-y,Chrysopa pallens,Chrysopidae,Insecta,Arthropoda,Both sexes,Internal,Control agent,Lab,Lab-reared,Experimental,Terrestrial,NA,NA,NA,More than 5 days,Pupae,No,Constant,No,TEMP2290_1,TEMP2290_A,Reproduction,fecundity,Female,25,2,10,25,Figure 1,NA,NA,NA,12,60,10,6,30,NA,786.1,118.3,25,6,30,NA,216.46,83.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control 0 days, vs 60d max exposure @ 10c",25,216.46,83.53,30,6,Y
Good,TEMP2290,1975,38,C,"Zhang, T.et al. ÃÂ©",2019,Effects of cold storage on quality of Chrysopa pallens and recovery of fecundity by insulin,10.1038/s41598-019-41618-y,Chrysopa pallens,Chrysopidae,Insecta,Arthropoda,Both sexes,Internal,Control agent,Lab,Lab-reared,Experimental,Terrestrial,NA,NA,NA,More than 5 days,Pupae,No,Constant,No,TEMP2290_2,TEMP2290_A,Longevity,longevity,Female,25,2,10,25,Table 2,NA,NA,NA,12,60,10,6,30,NA,31.82,7.27,25,6,30,NA,18.11,10.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control 0 days, vs 60d max exposure @ 10c",25,18.11,10.53,30,6,Y
Good,TEMP2292,1977,38,24A,"Zhang, W.et al.",2015,Stage-specific heat effects: timing and duration of heat waves alter demographic rates of a global insect pest,10.1007/s00442-015-3409-0,Plutella xylostella,Plutellidae,Insecta,Arthropoda,Both sexes,Internal,Pest,Lab,Lab-reared,Experimental,Terrestrial,NA,NA,NA,More than 5 days,Adult,No,Constant,Yes (<4 days),TEMP2292_1,TEMP2292A,Reproduction,Lifetime fecundity (eggs per female),Female,NA,2,25,30,Figure 4,NA,NA,NA,72,72,25,36,36,NA,15.43367,4.251696296,30,36,36,NA,9.43878,3.684807407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,larval temp 25/pupal temp 25,25,15.43367,4.251696296,36,36,N
Good,TEMP2292,1977,38,24A,"Zhang, W.et al.",2015,Stage-specific heat effects: timing and duration of heat waves alter demographic rates of a global insect pest,10.1007/s00442-015-3409-0,Plutella xylostella,Plutellidae,Insecta,Arthropoda,Both sexes,Internal,Pest,Lab,Lab-reared,Experimental,Terrestrial,NA,NA,NA,More than 5 days,Adult,No,Constant,Yes (<4 days),TEMP2292_2,TEMP2292A,Longevity,Female longevity in days,Female,NA,2,25,30,Figure 3,NA,NA,NA,72,72,25,36,36,NA,21.5736,10.9043037,30,36,36,NA,22.84264,14.4764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,larval temp 25/pupal temp 25,25,21.5736,10.9043037,36,36,N
Good,TEMP2292,1977,38,24A,"Zhang, W.et al.",2015,Stage-specific heat effects: timing and duration of heat waves alter demographic rates of a global insect pest,10.1007/s00442-015-3409-0,Plutella xylostella,Plutellidae,Insecta,Arthropoda,Both sexes,Internal,Pest,Lab,Lab-reared,Experimental,Terrestrial,NA,NA,NA,More than 5 days,Mix,No,Constant,Yes (>4 days),TEMP2292_3,TEMP2292B,Longevity,Female longevity in days,Female,NA,2,25,30,Figure 3,NA,NA,NA,72,72,25,36,36,NA,24.11168,9.400266667,30,36,36,NA,17.25888,7.708214815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,larval temp 25/pupal temp 30,25,24.11168,9.400266667,36,36,N
Good,TEMP2292,1977,38,24A,"Zhang, W.et al.",2015,Stage-specific heat effects: timing and duration of heat waves alter demographic rates of a global insect pest,10.1007/s00442-015-3409-0,Plutella xylostella,Plutellidae,Insecta,Arthropoda,Both sexes,Internal,Pest,Lab,Lab-reared,Experimental,Terrestrial,NA,NA,NA,More than 5 days,Mix,No,Constant,Yes (>4 days),TEMP2292_4,TEMP2292B,Reproduction,Lifetime fecundity (eggs per female),Female,NA,2,25,30,Figure 4,NA,NA,NA,72,72,25,36,36,NA,14.41327,3.495837037,30,36,36,NA,8.67347,5.196525926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,larval temp 25/pupal temp 30,25,14.41327,3.495837037,36,36,N
Good,TEMP2292,1977,38,24A,"Zhang, W.et al.",2015,Stage-specific heat effects: timing and duration of heat waves alter demographic rates of a global insect pest,10.1007/s00442-015-3409-0,Plutella xylostella,Plutellidae,Insecta,Arthropoda,Both sexes,Internal,Pest,Lab,Lab-reared,Experimental,Terrestrial,NA,NA,NA,More than 5 days,Mix,No,Constant,Yes (>4 days),TEMP2292_5,TEMP2292C,Longevity,Female longevity in days,Female,NA,2,25,30,Figure 3,NA,NA,NA,72,72,25,36,36,NA,13.95939,5.640155556,30,36,36,NA,15.98985,7.896214815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,larval temp 30/pupal temp 25,25,13.95939,5.640155556,36,36,N
Good,TEMP2292,1977,38,24A,"Zhang, W.et al.",2015,Stage-specific heat effects: timing and duration of heat waves alter demographic rates of a global insect pest,10.1007/s00442-015-3409-0,Plutella xylostella,Plutellidae,Insecta,Arthropoda,Both sexes,Internal,Pest,Lab,Lab-reared,Experimental,Terrestrial,NA,NA,NA,More than 5 days,Mix,No,Constant,Yes (>4 days),TEMP2292_6,TEMP2292C,Reproduction,Lifetime fecundity (eggs per female),Female,NA,2,25,30,Figure 4,NA,NA,NA,72,72,25,36,36,NA,14.15816,7.369614815,30,36,36,NA,10.07653,6.330311111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,larval temp 30/pupal temp 25,25,14.15816,7.369614815,36,36,N
Good,TEMP2292,1977,38,24A,"Zhang, W.et al.",2015,Stage-specific heat effects: timing and duration of heat waves alter demographic rates of a global insect pest,10.1007/s00442-015-3409-0,Plutella xylostella,Plutellidae,Insecta,Arthropoda,Both sexes,Internal,Pest,Lab,Lab-reared,Experimental,Terrestrial,NA,NA,NA,More than 5 days,Mix,No,Constant,Yes (>4 days),TEMP2292_7,TEMP2292D,Longevity,Female longevity in days,Female,NA,2,25,30,Figure 3,NA,NA,NA,72,72,25,36,36,NA,11.42132,5.076140741,30,36,36,NA,12.43655,5.828162963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,larval temp 30/pupal temp 30,25,11.42132,5.076140741,36,36,N
Good,TEMP2292,1977,38,24A,"Zhang, W.et al.",2015,Stage-specific heat effects: timing and duration of heat waves alter demographic rates of a global insect pest,10.1007/s00442-015-3409-0,Plutella xylostella,Plutellidae,Insecta,Arthropoda,Both sexes,Internal,Pest,Lab,Lab-reared,Experimental,Terrestrial,NA,NA,NA,More than 5 days,Mix,No,Constant,Yes (>4 days),TEMP2292_8,TEMP2292D,Reproduction,Lifetime fecundity (eggs per female),Female,NA,2,25,30,Figure 4,NA,NA,NA,72,72,25,36,36,NA,12.88265,7.747540741,30,36,36,NA,9.31122,4.346185185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,larval temp 30/pupal temp 30,25,12.88265,7.747540741,36,36,N
Good,TEMP2293,1978,38,24A,"Zhang, Y. F.et al. (b)",2018,Elevated CO2 and temperature alter development and food utilization of Spodoptera litura fed on resistant soybean,10.1111/jen.12463,Spodoptera litura,Noctuidae,Insecta,Arthropoda,Both sexes,Internal,Pest,Lab,Lab-reared,Experimental,Terrestrial,NA,NA,NA,More than 5 days,Mix,No,Fluctuating,Yes (>4 days),TEMP2293_1,TEMP2293A,Reproduction,Eggs per female,Female,NA,2,25.71,26.42,Table 3,NA,NA,NA,114,114,25.71,57,57,NA,673.07,240.6,26.42,57,57,NA,654.45,393.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ambient temperature treatment. Taken n=114 to be split between treatments,25.71,673.07,240.6,57,57,N
Good,TEMP2293,1978,38,24A,"Zhang, Y. F.et al. (b)",2018,Elevated CO2 and temperature alter development and food utilization of Spodoptera litura fed on resistant soybean,10.1111/jen.12463,Spodoptera litura,Noctuidae,Insecta,Arthropoda,Both sexes,Internal,Pest,Lab,Lab-reared,Experimental,Terrestrial,NA,NA,NA,More than 5 days,Mix,No,Fluctuating,Yes (>4 days),TEMP2293_2,TEMP2293A,Longevity,Adult longevity in days,Both,NA,2,25.71,26.42,Table 3,NA,NA,NA,266,266,25.71,133,133,NA,9.77,3.34,26.42,133,133,NA,9.61,2.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"elevated temperature treatment (ambient + 0.71C) n=266, taken number to be split between treatments",25.71,9.77,3.34,133,133,N
Good,TEMP2294,1979,38,18B,"Zhang, Y.-B.et al. (d)",2019,Variable temperatures across different stages have novel effects on behavioral response and population viability in a host-feeding parasitoid,10.1038/s41598-018-38087-0,Eretmocerus hayati,Aphelinidae,Insecta,Arthropoda,Both sexes,Internal,Control agent,Lab,Lab-reared,Experimental,Terrestrial,NA,NA,NA,More than 5 days,Mix,No,Both,No,TEMP2294_1,TEMP2294A,Reproduction,Fecundity,Female,26,4,22,34,Figure 1,NA,NA,NA,80,80,22,20,20,NA,58.82,20.84,26,20,20,NA,87.49,44.98,30,20,20,NA,57.64,17.84,34,20,20,NA,30.74,8.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,87.49,44.98,20,20,Y
Good,TEMP2294,1979,38,18B,"Zhang, Y.-B.et al. (d)",2019,Variable temperatures across different stages have novel effects on behavioral response and population viability in a host-feeding parasitoid,10.1038/s41598-018-38087-0,Eretmocerus hayati,Aphelinidae,Insecta,Arthropoda,Female,Internal,Control agent,Lab,Lab-reared,Experimental,Terrestrial,NA,NA,NA,More than 5 days,Mix,No,Both,No,TEMP2294_2,TEMP2294B,Longevity,Longevity (days),Female,26,4,22,34,Figure 1,NA,NA,NA,80,80,22,20,20,NA,13.69,3.4,26,20,20,NA,12.72,5.68,30,20,20,NA,10.75,2.64,34,20,20,NA,7.82,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,12.72,5.68,20,20,Y
Good,TEMP2309,1990,38,17A,"Zhou, H. P.et al.",2017,"Temperature influences the development, survival, and life history of Axinoscymnus apioides Kuznetsov & Ren (Coleoptera: Coccinellidae), a predator of whitefly",10.3906/zoo-1511-27,Axinoscymnus apioides,Coccinellidae,Insecta,Arthropoda,Both sexes,Internal,Control agent,Lab,Lab-reared,Experimental,Terrestrial,NA,NA,NA,More than 5 days,Mix,No,Constant,No,TEMP2309_1,TEMP2309A,Reproduction,Eggs per female,Female,NA,5,20,32,Table 3,NA,NA,NA,60,60,20,12,12,NA,92,10.84,23,12,12,NA,307.8,87.99,26,12,12,NA,236.2,61.18,29,12,12,NA,165.91,50.33,32,12,12,NA,18.5,9.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,236.2,61.18,12,12,N
Good,TEMP2309,1990,38,17A,"Zhou, H. P.et al.",2017,"Temperature influences the development, survival, and life history of Axinoscymnus apioides Kuznetsov & Ren (Coleoptera: Coccinellidae), a predator of whitefly",10.3906/zoo-1511-27,Axinoscymnus apioides,Coccinellidae,Insecta,Arthropoda,Female,Internal,Control agent,Lab,Lab-reared,Experimental,Terrestrial,NA,NA,NA,More than 5 days,Mix,No,Constant,No,TEMP2309_2,TEMP2309A,Longevity,Longevity,Female,NA,5,20,32,Table 3,NA,NA,NA,75,75,20,15,15,NA,202.9,90.94,23,15,15,NA,151,19.1,26,15,15,NA,108.3,91.79,29,15,15,NA,94.5,25.99,32,15,15,NA,47.5,32.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,108.3,91.79,15,15,N
